VARIABLE_MODS
HexNAc3Hex3 (Neutral loss)
HexNAc3Hex3 (ST)
HexNAc3Hex3* (N)
HexNAc3Hex3Fuc (N)
HexNAc3Hex3Fuc (Neutral loss)
HexNAc3Hex3Fuc (ST)
HexNAc3Hex3Fuc* (N)
HexNAc3Hex3FucNeuAc (Neutral loss)
HexNAc3Hex3FucNeuAc (ST)
HexNAc3Hex3FucNeuAc2 (Neutral loss)
HexNAc3Hex3FucNeuAc2 (ST)
HexNAc3Hex3Fuc2 (N)
HexNAc3Hex3Fuc2 (Neutral loss)
HexNAc3Hex3Fuc2 (ST)
HexNAc3Hex3Fuc2* (N)
HexNAc3Hex3Fuc2NeuAc (Neutral loss)
HexNAc3Hex3Fuc2NeuAc (ST)
HexNAc3Hex3Fuc2NeuAc2 (Neutral loss)
HexNAc3Hex3Fuc2NeuAc2 (ST)
HexNAc3Hex3Fuc3 (Neutral loss)
HexNAc3Hex3Fuc3 (ST)
HexNAc3Hex3NeuAc (Neutral loss)
HexNAc3Hex3NeuAc (ST)
HexNAc3Hex3NeuAc2 (Neutral loss)
HexNAc3Hex3NeuAc2 (ST)
HexNAc3Hex3NeuAc3 (Neutral loss)
HexNAc3Hex3NeuAc3 (ST)
HexNAc3Hex3NeuAc4 (Neutral loss)
HexNAc3Hex3NeuAc4 (ST)
HexNAc3Hex3NeuAc5 (Neutral loss)
HexNAc3Hex3NeuAc5 (ST)
HexNAc3Hex3NeuAc6 (Neutral loss)
HexNAc3Hex3NeuAc6 (ST)
HexNAc3Hex3Xyl (N)
HexNAc3Hex3Xyl* (N)
HexNAc3Hex4 (N)
HexNAc3Hex4 (Neutral loss)
HexNAc3Hex4 (ST)
HexNAc3Hex4* (N)
HexNAc3Hex4Fuc (N)
HexNAc3Hex4Fuc (Neutral loss)
HexNAc3Hex4Fuc (ST)
HexNAc3Hex4Fuc* (N)
HexNAc3Hex4FucNeuAc (N)
HexNAc3Hex4FucNeuAc (Neutral loss)
HexNAc3Hex4FucNeuAc (ST)
HexNAc3Hex4FucNeuAc* (N)
HexNAc3Hex4FucNeuGc (N)
HexNAc3Hex4FucNeuGc* (N)
HexNAc3Hex4Fuc2 (N)
HexNAc3Hex4Fuc2 (Neutral loss)
HexNAc3Hex4Fuc2 (ST)
HexNAc3Hex4Fuc2* (N)
HexNAc3Hex4NeuAc (N)
HexNAc3Hex4NeuAc* (N)
HexNAc3Hex4NeuGc (N)
HexNAc3Hex4NeuGc* (N)
HexNAc3Hex5 (N)
HexNAc3Hex5 (Neutral loss)
HexNAc3Hex5 (ST)
HexNAc3Hex5* (N)
HexNAc3Hex5Fuc (N)
HexNAc3Hex5Fuc (Neutral loss)
HexNAc3Hex5Fuc (ST)
HexNAc3Hex5Fuc* (N)
HexNAc3Hex5FucNeuAc (N)
HexNAc3Hex5FucNeuAc* (N)
HexNAc3Hex5FucNeuGc (N)
HexNAc3Hex5FucNeuGc* (N)
HexNAc3Hex5Fuc2 (N)
HexNAc3Hex5Fuc2* (N)
HexNAc3Hex5NeuAc (N)
HexNAc3Hex5NeuAc* (N)
HexNAc3Hex5NeuGc (N)
HexNAc3Hex5NeuGc* (N)
HexNAc3Hex5NeuGcNeuGcAc (N)
HexNAc3Hex5NeuGcNeuGcAc* (N)
HexNAc3Hex5Phospho (N)
HexNAc3Hex5Phospho* (N)
HexNAc3Hex5PhosphoFuc (N)
HexNAc3Hex5PhosphoFuc* (N)
HexNAc3Hex5PhosphoFuc2 (N)
HexNAc3Hex5PhosphoFuc2* (N)
HexNAc3Hex5Phospho2 (N)
HexNAc3Hex5Phospho2* (N)
HexNAc3Hex5Phospho2Fuc (N)
HexNAc3Hex5Phospho2Fuc* (N)
HexNAc3Hex5Phospho2Fuc2 (N)
HexNAc3Hex5Phospho2Fuc2* (N)
HexNAc3Hex5Sulfo (Neutral loss)
HexNAc3Hex5Sulfo (ST)
HexNAc3Hex6 (N)
HexNAc3Hex6* (N)
HexNAc3Hex6Fuc (N)
HexNAc3Hex6Fuc* (N)
HexNAc3Hex6FucNeuAc (N)
HexNAc3Hex6FucNeuAc* (N)
HexNAc3Hex6FucNeuGc (N)
HexNAc3Hex6FucNeuGc* (N)
HexNAc3Hex6Fuc2 (N)
HexNAc3Hex6Fuc2* (N)
HexNAc3Hex6NeuAc (N)
HexNAc3Hex6NeuAc* (N)
HexNAc3Hex6NeuGc (N)
HexNAc3Hex6NeuGc* (N)
HexNAc3Hex6Phospho (N)
HexNAc3Hex6Phospho* (N)
HexNAc3Hex6PhosphoFuc (N)
HexNAc3Hex6PhosphoFuc* (N)
HexNAc3Hex6PhosphoFuc2 (N)
HexNAc3Hex6PhosphoFuc2* (N)
HexNAc3Hex6Phospho2 (N)
HexNAc3Hex6Phospho2* (N)
HexNAc3Hex6Phospho2Fuc (N)
HexNAc3Hex6Phospho2Fuc* (N)
HexNAc3Hex6Phospho2Fuc2 (N)
HexNAc3Hex6Phospho2Fuc2* (N)
HexNAc3Hex7 (N)
HexNAc3Hex7* (N)
HexNAc3Hex7Fuc (N)
HexNAc3Hex7Fuc* (N)
HexNAc3Hex7FucNeuAc (N)
HexNAc3Hex7FucNeuAc* (N)
HexNAc3Hex7FucNeuGc (N)
HexNAc3Hex7FucNeuGc* (N)
HexNAc3Hex7NeuAc (N)
HexNAc3Hex7NeuAc* (N)
HexNAc3Hex7NeuGc (N)
HexNAc3Hex7NeuGc* (N)
HexNAc3Hex7Phospho (N)
HexNAc3Hex7Phospho* (N)
HexNAc3Hex7PhosphoFuc (N)
HexNAc3Hex7PhosphoFuc* (N)
HexNAc3Hex7PhosphoFuc2 (N)
HexNAc3Hex7PhosphoFuc2* (N)
HexNAc3Hex7Phospho2 (N)
HexNAc3Hex7Phospho2* (N)
HexNAc3Hex7Phospho2Fuc (N)
HexNAc3Hex7Phospho2Fuc* (N)
HexNAc3Hex7Phospho2Fuc2 (N)
HexNAc3Hex7Phospho2Fuc2* (N)
HexNAc3Hex8 (N)
HexNAc3Hex8* (N)
HexNAc3Hex8Phospho (N)
HexNAc3Hex8Phospho* (N)
HexNAc3Hex8PhosphoFuc (N)
HexNAc3Hex8PhosphoFuc* (N)
HexNAc3Hex8PhosphoFuc2 (N)
HexNAc3Hex8PhosphoFuc2* (N)
HexNAc3Hex8Phospho2 (N)
HexNAc3Hex8Phospho2* (N)
HexNAc3Hex8Phospho2Fuc (N)
HexNAc3Hex8Phospho2Fuc* (N)
HexNAc3Hex8Phospho2Fuc2 (N)
HexNAc3Hex8Phospho2Fuc2* (N)
HexNAc3Hex9 (N)
HexNAc3Hex9* (N)
HexNAc3Hex9Phospho (N)
HexNAc3Hex9Phospho* (N)
HexNAc3Hex9PhosphoFuc (N)
HexNAc3Hex9PhosphoFuc* (N)
HexNAc3Hex9PhosphoFuc2 (N)
HexNAc3Hex9PhosphoFuc2* (N)
HexNAc3Hex9Phospho2 (N)
HexNAc3Hex9Phospho2* (N)
HexNAc3Hex9Phospho2Fuc (N)
HexNAc3Hex9Phospho2Fuc* (N)
HexNAc3Hex9Phospho2Fuc2 (N)
HexNAc3Hex9Phospho2Fuc2* (N)
HexNAc3Sulfo (Neutral loss)
HexNAc3Sulfo (ST)
HexNAc4Hex (Neutral loss)
HexNAc4Hex (ST)
HexNAc4HexFuc (Neutral loss)
HexNAc4HexFuc (ST)
HexNAc4Hex2 (Neutral loss)
HexNAc4Hex2 (ST)
HexNAc4Hex2Fuc (Neutral loss)
HexNAc4Hex2Fuc (ST)
HexNAc4Hex2Fuc2 (Neutral loss)
HexNAc4Hex2Fuc2 (ST)
HexNAc4Hex3 (N)
HexNAc4Hex3 (Neutral loss)
HexNAc4Hex3 (ST)
HexNAc4Hex3* (N)
HexNAc4Hex3Fuc (N)
HexNAc4Hex3Fuc (Neutral loss)
HexNAc4Hex3Fuc (ST)
HexNAc4Hex3Fuc* (N)
HexNAc4Hex3FucNeuAc (N)
HexNAc4Hex3FucNeuAc (Neutral loss)
HexNAc4Hex3FucNeuAc (ST)
HexNAc4Hex3FucNeuAc* (N)
HexNAc4Hex3FucNeuAc2 (Neutral loss)
HexNAc4Hex3FucNeuAc2 (ST)
HexNAc4Hex3Fuc2 (N)
HexNAc4Hex3Fuc2 (Neutral loss)
HexNAc4Hex3Fuc2 (ST)
HexNAc4Hex3Fuc2* (N)
HexNAc4Hex3Fuc2NeuAc (N)
HexNAc4Hex3Fuc2NeuAc* (N)
HexNAc4Hex3Fuc3 (N)
HexNAc4Hex3Fuc3* (N)
HexNAc4Hex3NeuAc (N)
HexNAc4Hex3NeuAc* (N)
HexNAc4Hex3NeuGc (N)
HexNAc4Hex3NeuGc* (N)
HexNAc4Hex4 (N)
HexNAc4Hex4 (Neutral loss)
HexNAc4Hex4 (ST)
HexNAc4Hex4* (N)
HexNAc4Hex4Fuc (N)
HexNAc4Hex4Fuc (Neutral loss)
HexNAc4Hex4Fuc (ST)
HexNAc4Hex4Fuc* (N)
HexNAc4Hex4FucNeuAc (N)
HexNAc4Hex4FucNeuAc (Neutral loss)
HexNAc4Hex4FucNeuAc (ST)
HexNAc4Hex4FucNeuAc* (N)
HexNAc4Hex4FucNeuGc (N)
HexNAc4Hex4FucNeuGc* (N)
